id,sol,cam_name,img_src,earth_date,rover_name,cat_foun
411635,1000,CHEMCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/soas/rdr/ccam/CR0_486263086PRC_F0481570CCAM02000L1.PNG,2015-05-30,Curiosity,N,
103383,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486272784EDR_F0481570NCAM00415M_.JPG,2015-05-30,Curiosity,N,
103384,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486271176EDR_F0481570NCAM00322M_.JPG,2015-05-30,Curiosity,N,
103385,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486270860EDR_F0481570NCAM00323M_.JPG,2015-05-30,Curiosity,N,
103386,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486265192EDR_S0481570NCAM00546M_.JPG,2015-05-30,Curiosity,N,
103387,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486265119EDR_S0481570NCAM00546M_.JPG,2015-05-30,Curiosity,N,
103388,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486265046EDR_S0481570NCAM00546M_.JPG,2015-05-30,Curiosity,N,
103389,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NLB_486264973EDR_S0481570NCAM00546M_.JPG,2015-05-30,Curiosity,N,
409063,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NRB_486272784EDR_F0481570NCAM00415M_.JPG,2015-05-30,Curiosity,N,
409064,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NRB_486271176EDR_F0481570NCAM00322M_.JPG,2015-05-30,Curiosity,N,
409065,1000,NAVCAM,http://mars.jpl.nasa.gov/msl-raw-images/proj/msl/redops/ods/surface/sol/01000/opgs/edr/ncam/NRB_486270860EDR_F0481570NCAM00323M_.JPG,2015-05-30,Curiosity,N,
